ID, month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701459000,12,2,3,30,210,16.48,12.73,93.36
1701459060,12,2,3,31,211,16.48,12.73,93.36
1701459120,12,2,3,32,212,16.48,12.73,93.36
1701459180,12,2,3,33,213,16.48,12.73,93.36
1701459240,12,2,3,34,214,16.48,12.73,93.36
1701459300,12,2,3,35,215,16.48,12.73,93.36
1701459360,12,2,3,36,216,16.48,12.73,93.36
1701459420,12,2,3,37,217,16.48,12.73,93.36
1701459480,12,2,3,38,218,16.48,12.73,93.36
1701459540,12,2,3,39,219,16.48,12.73,93.36
1701459600,12,2,3,40,220,16.48,12.73,93.36
1701459660,12,2,3,41,221,16.48,12.73,93.36
1701459720,12,2,3,42,222,16.48,12.73,93.36
1701459780,12,2,3,43,223,16.48,12.73,93.36
1701459840,12,2,3,44,224,16.48,12.73,93.36
1701459900,12,2,3,45,225,16.48,12.73,93.36
1701459960,12,2,3,46,226,16.48,12.73,93.36
1701460020,12,2,3,47,227,16.48,12.73,93.36
1701460080,12,2,3,48,228,16.48,12.73,93.36
1701460140,12,2,3,49,229,16.48,12.73,93.36
1701460200,12,2,3,50,230,16.48,12.73,93.36
1701460260,12,2,3,51,231,16.48,12.73,93.36
1701460320,12,2,3,52,232,16.48,12.73,93.36
1701460380,12,2,3,53,233,16.48,12.73,93.36
1701460440,12,2,3,54,234,16.48,12.73,93.36
1701460500,12,2,3,55,235,16.48,12.73,93.36
1701460560,12,2,3,56,236,16.48,12.73,93.36
1701460620,12,2,3,57,237,16.48,12.73,93.36
1701460680,12,2,3,58,238,16.48,12.73,93.36
1701460740,12,2,3,59,239,16.48,12.73,93.36
1701460800,12,2,4,0,240,16.48,12.73,93.36
1701460860,12,2,4,1,241,16.48,12.73,93.36
1701460920,12,2,4,2,242,16.48,12.73,93.36
1701460980,12,2,4,3,243,16.48,12.73,93.36
1701461040,12,2,4,4,244,16.48,12.73,93.36
1701461100,12,2,4,5,245,16.48,12.73,93.36
1701461160,12,2,4,6,246,16.48,12.73,93.36
1701461220,12,2,4,7,247,16.48,12.73,93.36
1701461280,12,2,4,8,248,16.48,12.73,93.36
1701461340,12,2,4,9,249,16.48,12.73,93.36
1701461400,12,2,4,10,250,16.48,12.73,93.36
1701461460,12,2,4,11,251,16.48,12.73,93.36
1701461520,12,2,4,12,252,16.48,12.73,93.36
1701461580,12,2,4,13,253,16.48,12.73,93.36
1701461640,12,2,4,14,254,16.48,12.73,93.36
1701461700,12,2,4,15,255,16.48,12.73,93.36
1701461760,12,2,4,16,256,16.48,12.73,93.36
1701461820,12,2,4,17,257,16.48,12.73,93.36
1701461880,12,2,4,18,258,16.48,12.73,93.36
1701461940,12,2,4,19,259,16.48,12.73,93.36
1701462000,12,2,4,20,260,16.48,12.73,93.36
1701462060,12,2,4,21,261,16.48,12.73,93.36
1701462120,12,2,4,22,262,16.48,12.73,93.36
1701462180,12,2,4,23,263,16.48,12.73,93.36
1701462240,12,2,4,24,264,16.48,12.73,93.36
1701462300,12,2,4,25,265,16.48,12.73,93.36
1701462360,12,2,4,26,266,16.48,12.73,93.36
1701462420,12,2,4,27,267,16.48,12.73,93.36
1701462480,12,2,4,28,268,16.48,12.73,93.36
1701462540,12,2,4,29,269,16.48,12.73,93.36
1701462600,12,2,4,30,270,16.48,12.73,93.36
1701462660,12,2,4,31,271,16.48,12.73,93.36
1701462720,12,2,4,32,272,16.48,12.73,93.36
1701462780,12,2,4,33,273,16.48,12.73,93.36
1701462840,12,2,4,34,274,16.48,12.73,93.36
1701462900,12,2,4,35,275,16.48,12.73,93.36
1701462960,12,2,4,36,276,16.48,12.73,93.36
1701463020,12,2,4,37,277,16.48,12.73,93.36
1701463080,12,2,4,38,278,16.48,12.73,93.36
1701463140,12,2,4,39,279,16.48,12.73,93.36
1701463200,12,2,4,40,280,16.48,12.73,93.36
1701463260,12,2,4,41,281,16.48,12.73,93.36
1701463320,12,2,4,42,282,16.48,12.73,93.36
1701463380,12,2,4,43,283,16.48,12.73,93.36
1701463440,12,2,4,44,284,16.48,12.73,93.36
1701463500,12,2,4,45,285,16.48,12.73,93.36
1701463560,12,2,4,46,286,16.48,12.73,93.36
1701463620,12,2,4,47,287,16.48,12.73,93.36
1701463680,12,2,4,48,288,16.48,12.73,93.36
1701463740,12,2,4,49,289,16.48,12.73,93.36
1701463800,12,2,4,50,290,16.48,12.73,93.36
1701463860,12,2,4,51,291,16.48,12.73,93.36
1701463920,12,2,4,52,292,16.48,12.73,93.36
1701463980,12,2,4,53,293,16.48,12.73,93.36
1701464040,12,2,4,54,294,16.48,12.73,93.36
1701464100,12,2,4,55,295,16.48,12.73,93.36
1701464160,12,2,4,56,296,16.48,12.73,93.36
1701464220,12,2,4,57,297,16.48,12.73,93.36
1701464280,12,2,4,58,298,16.48,12.73,93.36
1701464340,12,2,4,59,299,16.48,12.73,93.36
1701464400,12,2,5,0,300,16.48,12.73,93.36
1701464460,12,2,5,1,301,16.48,12.73,93.36
1701464520,12,2,5,2,302,16.48,12.73,93.36
1701464580,12,2,5,3,303,16.48,12.73,93.36
1701464640,12,2,5,4,304,16.48,12.73,93.36
1701464700,12,2,5,5,305,16.48,12.73,93.36
1701464760,12,2,5,6,306,16.48,12.73,93.36
1701464820,12,2,5,7,307,16.48,12.73,93.36
1701464880,12,2,5,8,308,16.48,12.73,93.36
1701464940,12,2,5,9,309,16.48,12.73,93.36
1701465000,12,2,5,10,310,16.48,12.73,93.36
1701465060,12,2,5,11,311,16.48,12.73,93.36
1701465120,12,2,5,12,312,16.48,12.73,93.36
1701465180,12,2,5,13,313,16.48,12.73,93.36
1701465240,12,2,5,14,314,16.48,12.73,93.36
1701465300,12,2,5,15,315,16.48,12.73,93.36
1701465360,12,2,5,16,316,16.48,12.73,93.36
1701465420,12,2,5,17,317,16.48,12.73,93.36
1701465480,12,2,5,18,318,16.48,12.73,93.36
1701465540,12,2,5,19,319,16.48,12.73,93.36
1701465600,12,2,5,20,320,16.48,12.73,93.36
1701465660,12,2,5,21,321,16.48,12.73,93.36
1701465720,12,2,5,22,322,16.48,12.73,93.36
1701465780,12,2,5,23,323,16.48,12.73,93.36
1701465840,12,2,5,24,324,16.48,12.73,93.36
1701465900,12,2,5,25,325,16.48,12.73,93.36
1701465960,12,2,5,26,326,16.48,12.73,93.36
1701466020,12,2,5,27,327,16.48,12.73,93.36
1701466080,12,2,5,28,328,16.48,12.73,93.36
1701466140,12,2,5,29,329,16.48,12.73,93.36
1701466200,12,2,5,30,330,16.48,12.73,93.36
1701466260,12,2,5,31,331,16.48,12.73,93.36
1701466320,12,2,5,32,332,16.48,12.73,93.36
1701466380,12,2,5,33,333,16.48,12.73,93.36
1701466440,12,2,5,34,334,16.48,12.73,93.36
1701466500,12,2,5,35,335,16.48,12.73,93.36
1701466560,12,2,5,36,336,16.48,12.73,93.36
1701466620,12,2,5,37,337,16.48,12.73,93.36
1701466680,12,2,5,38,338,16.48,12.73,93.36
1701466740,12,2,5,39,339,16.48,12.73,93.36
1701466800,12,2,5,40,340,16.48,12.73,93.36
1701466860,12,2,5,41,341,16.48,12.73,93.36
1701466920,12,2,5,42,342,16.48,12.73,93.36
1701466980,12,2,5,43,343,16.48,12.73,93.36
1701467040,12,2,5,44,344,16.48,12.73,93.36
1701467100,12,2,5,45,345,16.48,12.73,93.36
1701467160,12,2,5,46,346,16.48,12.73,93.36
1701467220,12,2,5,47,347,16.48,12.73,93.36
1701467280,12,2,5,48,348,16.48,12.73,93.36
1701467340,12,2,5,49,349,16.48,12.73,93.36
1701467400,12,2,5,50,350,16.48,12.73,93.36
1701467460,12,2,5,51,351,16.48,12.73,93.36
1701467520,12,2,5,52,352,16.48,12.73,93.36
1701467580,12,2,5,53,353,16.48,12.73,93.36
1701467640,12,2,5,54,354,16.48,12.73,93.36
1701467700,12,2,5,55,355,16.48,12.73,93.36
1701467760,12,2,5,56,356,16.48,12.73,93.36
1701467820,12,2,5,57,357,18.25,0.07,87.5
1701467880,12,2,5,58,358,18.25,0.07,87.5
1701467940,12,2,5,59,359,18.25,0.07,87.5
1701468000,12,2,6,0,360,18.25,0.07,87.5
1701468060,12,2,6,1,361,18.25,0.07,87.5
1701468120,12,2,6,2,362,18.25,0.07,87.5
1701468180,12,2,6,3,363,18.25,0.07,87.5
1701468240,12,2,6,4,364,18.25,0.07,87.5
1701468300,12,2,6,5,365,18.25,0.07,87.5
1701468360,12,2,6,6,366,18.25,0.07,87.5
1701468420,12,2,6,7,367,18.25,0.07,87.5
1701468480,12,2,6,8,368,18.25,0.07,87.5
1701468540,12,2,6,9,369,18.25,0.07,87.5
1701468600,12,2,6,10,370,18.25,0.07,87.5
1701468660,12,2,6,11,371,18.25,0.07,87.5
1701468720,12,2,6,12,372,18.25,0.07,87.5
1701468780,12,2,6,13,373,18.25,0.07,87.5
1701468840,12,2,6,14,374,18.25,0.07,87.5
1701468900,12,2,6,15,375,18.25,0.07,87.5
1701468960,12,2,6,16,376,18.25,0.07,87.5
1701469020,12,2,6,17,377,18.25,0.07,87.5
1701469080,12,2,6,18,378,18.25,0.07,87.5
1701469140,12,2,6,19,379,18.25,0.07,87.5
1701469200,12,2,6,20,380,18.25,0.07,87.5
1701469260,12,2,6,21,381,18.25,0.07,87.5
1701469320,12,2,6,22,382,18.25,0.07,87.5
1701469380,12,2,6,23,383,18.25,0.07,87.5
1701469440,12,2,6,24,384,18.25,0.07,87.5
1701469500,12,2,6,25,385,18.25,0.07,87.5
1701469560,12,2,6,26,386,18.25,0.07,87.5
1701469620,12,2,6,27,387,18.25,0.07,87.5
1701469680,12,2,6,28,388,18.25,0.07,87.5
1701469740,12,2,6,29,389,18.25,0.07,87.5
1701469800,12,2,6,30,390,18.25,0.07,87.5
1701469860,12,2,6,31,391,18.25,0.07,87.5
1701469920,12,2,6,32,392,18.25,0.07,87.5
1701469980,12,2,6,33,393,18.25,0.07,87.5
1701470040,12,2,6,34,394,18.25,0.07,87.5
1701470100,12,2,6,35,395,18.25,0.07,87.5
1701470160,12,2,6,36,396,18.25,0.07,87.5
1701470220,12,2,6,37,397,18.25,0.07,87.5
1701470280,12,2,6,38,398,18.25,0.07,87.5
1701470340,12,2,6,39,399,18.25,0.07,87.5
1701470400,12,2,6,40,400,18.25,0.07,87.5
1701470460,12,2,6,41,401,18.25,0.07,87.5
1701470520,12,2,6,42,402,18.25,0.07,87.5
1701470580,12,2,6,43,403,18.25,0.07,87.5
1701470640,12,2,6,44,404,18.25,0.07,87.5
1701470700,12,2,6,45,405,18.25,0.07,87.5
1701470760,12,2,6,46,406,18.25,0.07,87.5
1701470820,12,2,6,47,407,18.25,0.07,87.5
1701470880,12,2,6,48,408,18.25,0.07,87.5
1701470940,12,2,6,49,409,18.25,0.07,87.5
1701471000,12,2,6,50,410,18.25,0.07,87.5
1701471060,12,2,6,51,411,18.25,0.07,87.5
1701471120,12,2,6,52,412,18.25,0.07,87.5
1701471180,12,2,6,53,413,18.25,0.07,87.5
1701471240,12,2,6,54,414,18.25,0.07,87.5
1701471300,12,2,6,55,415,18.25,0.07,87.5
1701471360,12,2,6,56,416,18.25,0.07,87.5
1701471420,12,2,6,57,417,18.25,0.07,87.5
1701471480,12,2,6,58,418,18.25,0.07,87.5
1701471540,12,2,6,59,419,18.25,0.07,87.5
1701471600,12,2,7,0,420,18.25,0.07,87.5
1701471660,12,2,7,1,421,18.25,0.07,87.5
1701471720,12,2,7,2,422,18.25,0.07,87.5
1701471780,12,2,7,3,423,18.25,0.07,87.5
1701471840,12,2,7,4,424,18.25,0.07,87.5
1701471900,12,2,7,5,425,18.25,0.07,87.5
1701471960,12,2,7,6,426,18.25,0.07,87.5
1701472020,12,2,7,7,427,18.25,0.07,87.5
1701472080,12,2,7,8,428,18.25,0.07,87.5
1701472140,12,2,7,9,429,18.25,0.07,87.5
1701472200,12,2,7,10,430,18.25,0.07,87.5
1701472260,12,2,7,11,431,18.25,0.07,87.5
1701472320,12,2,7,12,432,18.25,0.07,87.5
1701472380,12,2,7,13,433,18.25,0.07,87.5
1701472440,12,2,7,14,434,18.25,0.07,87.5
1701472500,12,2,7,15,435,18.25,0.07,87.5
1701472560,12,2,7,16,436,18.25,0.07,87.5
1701472620,12,2,7,17,437,18.25,0.07,87.5
1701472680,12,2,7,18,438,18.25,0.07,87.5
1701472740,12,2,7,19,439,18.25,0.07,87.5
1701472800,12,2,7,20,440,18.25,0.07,87.5
1701472860,12,2,7,21,441,18.25,0.07,87.5
1701472920,12,2,7,22,442,18.25,0.07,87.5
1701472980,12,2,7,23,443,18.25,0.07,87.5
1701473040,12,2,7,24,444,18.25,0.07,87.5
1701473100,12,2,7,25,445,18.25,0.07,87.5
1701473160,12,2,7,26,446,18.25,0.07,87.5
1701473220,12,2,7,27,447,18.25,0.07,87.5
1701473280,12,2,7,28,448,18.25,0.07,87.5
1701473340,12,2,7,29,449,18.25,0.07,87.5
1701473400,12,2,7,30,450,18.25,0.07,87.5
1701473460,12,2,7,31,451,18.25,0.07,87.5
1701473520,12,2,7,32,452,18.25,0.07,87.5
1701473580,12,2,7,33,453,18.25,0.07,87.5
1701473640,12,2,7,34,454,18.25,0.07,87.5
1701473700,12,2,7,35,455,18.25,0.07,87.5
1701473760,12,2,7,36,456,18.25,0.07,87.5
1701473820,12,2,7,37,457,18.25,0.07,87.5
1701473880,12,2,7,38,458,18.25,0.07,87.5
1701473940,12,2,7,39,459,18.25,0.07,87.5
1701474000,12,2,7,40,460,18.25,0.07,87.5
1701474060,12,2,7,41,461,18.25,0.07,87.5
1701474120,12,2,7,42,462,18.25,0.07,87.5
1701474180,12,2,7,43,463,18.25,0.07,87.5
1701474240,12,2,7,44,464,18.25,0.07,87.5
1701474300,12,2,7,45,465,18.25,0.07,87.5
1701474360,12,2,7,46,466,18.25,0.07,87.5
1701474420,12,2,7,47,467,18.25,0.07,87.5
1701474480,12,2,7,48,468,18.25,0.07,87.5
1701474540,12,2,7,49,469,18.25,0.07,87.5
1701474600,12,2,7,50,470,18.25,0.07,87.5
1701474660,12,2,7,51,471,18.25,0.07,87.5
1701474720,12,2,7,52,472,18.25,0.07,87.5
1701474780,12,2,7,53,473,18.25,0.07,87.5
1701474840,12,2,7,54,474,18.25,0.07,87.5
1701474900,12,2,7,55,475,18.25,0.07,87.5
1701474960,12,2,7,56,476,18.25,0.07,87.5
1701475020,12,2,7,57,477,18.25,0.07,87.5
1701475080,12,2,7,58,478,18.25,0.07,87.5
1701475140,12,2,7,59,479,18.25,0.07,87.5
1701475200,12,2,8,0,480,18.25,0.07,87.5
1701475260,12,2,8,1,481,18.25,0.07,87.5
1701475320,12,2,8,2,482,18.25,0.07,87.5
1701475380,12,2,8,3,483,18.25,0.07,87.5
1701475440,12,2,8,4,484,18.25,0.07,87.5
1701475500,12,2,8,5,485,18.25,0.07,87.5
1701475560,12,2,8,6,486,18.25,0.07,87.5
1701475620,12,2,8,7,487,18.25,0.07,87.5
1701475680,12,2,8,8,488,18.25,0.07,87.5
1701475740,12,2,8,9,489,18.25,0.07,87.5
1701475800,12,2,8,10,490,18.25,0.07,87.5
1701475860,12,2,8,11,491,18.25,0.07,87.5
1701475920,12,2,8,12,492,18.25,0.07,87.5
1701475980,12,2,8,13,493,18.25,0.07,87.5
1701476040,12,2,8,14,494,18.25,0.07,87.5
1701476100,12,2,8,15,495,18.25,0.07,87.5
1701476160,12,2,8,16,496,18.25,0.07,87.5
1701476220,12,2,8,17,497,18.25,0.07,87.5
1701476280,12,2,8,18,498,18.25,0.07,87.5
1701476340,12,2,8,19,499,18.25,0.07,87.5
1701476400,12,2,8,20,500,18.25,0.07,87.5
1701476460,12,2,8,21,501,18.25,0.07,87.5
1701476520,12,2,8,22,502,18.25,0.07,87.5
1701476580,12,2,8,23,503,18.25,0.07,87.5
1701476640,12,2,8,24,504,18.25,0.07,87.5
1701476700,12,2,8,25,505,18.25,0.07,87.5
1701476760,12,2,8,26,506,18.25,0.07,87.5
1701476820,12,2,8,27,507,18.25,0.07,87.5
1701476880,12,2,8,28,508,18.25,0.07,87.5
1701476940,12,2,8,29,509,18.25,0.07,87.5
1701477000,12,2,8,30,510,18.25,0.07,87.5
1701477060,12,2,8,31,511,18.25,0.07,87.5
1701477120,12,2,8,32,512,18.25,0.07,87.5
1701477180,12,2,8,33,513,18.25,0.07,87.5
1701477240,12,2,8,34,514,18.25,0.07,87.5
1701477300,12,2,8,35,515,18.25,0.07,87.5
1701477360,12,2,8,36,516,18.25,0.07,87.5
1701477420,12,2,8,37,517,18.25,0.07,87.5
1701477480,12,2,8,38,518,18.25,0.07,87.5
1701477540,12,2,8,39,519,18.25,0.07,87.5
1701477600,12,2,8,40,520,18.25,0.07,87.5
1701477660,12,2,8,41,521,18.25,0.07,87.5
1701477720,12,2,8,42,522,18.25,0.07,87.5
1701477780,12,2,8,43,523,18.25,0.07,87.5
1701477840,12,2,8,44,524,18.25,0.07,87.5
1701477900,12,2,8,45,525,18.25,0.07,87.5
1701477960,12,2,8,46,526,18.25,0.07,87.5
1701478020,12,2,8,47,527,18.25,0.07,87.5
1701478080,12,2,8,48,528,18.25,0.07,87.5
1701478140,12,2,8,49,529,18.25,0.07,87.5
1701478200,12,2,8,50,530,18.25,0.07,87.5
1701478260,12,2,8,51,531,18.25,0.07,87.5
1701478320,12,2,8,52,532,18.25,0.07,87.5
1701478380,12,2,8,53,533,18.25,0.07,87.5
1701478440,12,2,8,54,534,18.25,0.07,87.5
1701478500,12,2,8,55,535,18.25,0.07,87.5
1701478560,12,2,8,56,536,18.25,0.07,87.5
1701478620,12,2,8,57,537,18.25,0.07,87.5
1701478680,12,2,8,58,538,18.25,0.07,87.5
1701478740,12,2,8,59,539,18.25,0.07,87.5
1701478800,12,2,9,0,540,18.25,0.07,87.5
1701478860,12,2,9,1,541,18.25,0.07,87.5
1701478920,12,2,9,2,542,18.25,0.07,87.5
1701478980,12,2,9,3,543,18.25,0.07,87.5
1701479040,12,2,9,4,544,18.25,0.07,87.5
1701479100,12,2,9,5,545,18.25,0.07,87.5
1701479160,12,2,9,6,546,18.25,0.07,87.5
1701479220,12,2,9,7,547,18.25,0.07,87.5
1701479280,12,2,9,8,548,18.25,0.07,87.5
1701479340,12,2,9,9,549,18.25,0.07,87.5
1701479400,12,2,9,10,550,18.25,0.07,87.5
1701479460,12,2,9,11,551,18.25,0.07,87.5
1701479520,12,2,9,12,552,18.25,0.07,87.5
1701479580,12,2,9,13,553,18.25,0.07,87.5
1701479640,12,2,9,14,554,18.25,0.07,87.5
1701479700,12,2,9,15,555,18.25,0.07,87.5
1701479760,12,2,9,16,556,18.25,0.07,87.5
1701479820,12,2,9,17,557,18.25,0.07,87.5
1701479880,12,2,9,18,558,18.25,0.07,87.5
1701479940,12,2,9,19,559,18.25,0.07,87.5
1701480000,12,2,9,20,560,18.25,0.07,87.5
1701480060,12,2,9,21,561,18.25,0.07,87.5
1701480120,12,2,9,22,562,18.25,0.07,87.5
1701480180,12,2,9,23,563,18.25,0.07,87.5
1701480240,12,2,9,24,564,18.25,0.07,87.5
1701480300,12,2,9,25,565,18.25,0.07,87.5
1701480360,12,2,9,26,566,18.25,0.07,87.5
1701480420,12,2,9,27,567,18.25,0.07,87.5
1701480480,12,2,9,28,568,18.25,0.07,87.5
1701480540,12,2,9,29,569,18.25,0.07,87.5
1701480600,12,2,9,30,570,18.25,0.07,87.5
1701480660,12,2,9,31,571,18.25,0.07,87.5
1701480720,12,2,9,32,572,18.25,0.07,87.5
1701480780,12,2,9,33,573,18.25,0.07,87.5
1701480840,12,2,9,34,574,18.25,0.07,87.5
1701480900,12,2,9,35,575,18.25,0.07,87.5
1701480960,12,2,9,36,576,18.25,0.07,87.5
1701481020,12,2,9,37,577,18.25,0.07,87.5
1701481080,12,2,9,38,578,18.25,0.07,87.5
1701481140,12,2,9,39,579,18.25,0.07,87.5
1701481200,12,2,9,40,580,18.25,0.07,87.5
1701481260,12,2,9,41,581,18.25,0.07,87.5
1701481320,12,2,9,42,582,18.25,0.07,87.5
1701481380,12,2,9,43,583,18.25,0.07,87.5
1701481440,12,2,9,44,584,18.25,0.07,87.5
1701481500,12,2,9,45,585,18.25,0.07,87.5
1701481560,12,2,9,46,586,18.25,0.07,87.5
1701481620,12,2,9,47,587,18.25,0.07,87.5
1701481680,12,2,9,48,588,18.25,0.07,87.5
1701481740,12,2,9,49,589,18.25,0.07,87.5
1701481800,12,2,9,50,590,18.25,0.07,87.5
1701481860,12,2,9,51,591,18.25,0.07,87.5
1701481920,12,2,9,52,592,18.25,0.07,87.5
1701481980,12,2,9,53,593,18.25,0.07,87.5
1701482040,12,2,9,54,594,18.25,0.07,87.5
1701482100,12,2,9,55,595,18.25,0.07,87.5
1701482160,12,2,9,56,596,18.25,0.07,87.5
1701482220,12,2,9,57,597,18.25,0.07,87.5
1701482280,12,2,9,58,598,18.25,0.07,87.5
1701482340,12,2,9,59,599,18.25,0.07,87.5
1701482400,12,2,10,0,600,18.25,0.07,87.5
1701482460,12,2,10,1,601,18.25,0.07,87.5
1701482520,12,2,10,2,602,18.25,0.07,87.5
1701482580,12,2,10,3,603,18.25,0.07,87.5
1701482640,12,2,10,4,604,18.25,0.07,87.5
1701482700,12,2,10,5,605,18.25,0.07,87.5
1701482760,12,2,10,6,606,18.25,0.07,87.5
1701482820,12,2,10,7,607,18.25,0.07,87.5
1701482880,12,2,10,8,608,18.25,0.07,87.5
1701482940,12,2,10,9,609,18.25,0.07,87.5
1701483000,12,2,10,10,610,18.25,0.07,87.5
1701483060,12,2,10,11,611,18.25,0.07,87.5
1701483120,12,2,10,12,612,18.25,0.07,87.5
1701483180,12,2,10,13,613,18.25,0.07,87.5
1701483240,12,2,10,14,614,18.25,0.07,87.5
1701483300,12,2,10,15,615,18.25,0.07,87.5
1701483360,12,2,10,16,616,18.25,0.07,87.5
1701483420,12,2,10,17,617,18.25,0.07,87.5
1701483480,12,2,10,18,618,18.25,0.07,87.5
1701483540,12,2,10,19,619,18.25,0.07,87.5
1701483600,12,2,10,20,620,18.25,0.07,87.5
1701483660,12,2,10,21,621,18.25,0.07,87.5
1701483720,12,2,10,22,622,18.25,0.07,87.5
1701483780,12,2,10,23,623,18.25,0.07,87.5
1701483840,12,2,10,24,624,18.25,0.07,87.5
1701483900,12,2,10,25,625,18.25,0.07,87.5
1701483960,12,2,10,26,626,18.25,0.07,87.5
1701484020,12,2,10,27,627,18.25,0.07,87.5
1701484080,12,2,10,28,628,18.25,0.07,87.5
1701484140,12,2,10,29,629,18.25,0.07,87.5
1701484200,12,2,10,30,630,18.25,0.07,87.5
1701484260,12,2,10,31,631,18.25,0.07,87.5
1701484320,12,2,10,32,632,18.25,0.07,87.5
1701484380,12,2,10,33,633,18.25,0.07,87.5
1701484440,12,2,10,34,634,18.25,0.07,87.5
1701484500,12,2,10,35,635,18.25,0.07,87.5
1701484560,12,2,10,36,636,18.25,0.07,87.5
1701484620,12,2,10,37,637,18.25,0.07,87.5
1701484680,12,2,10,38,638,18.25,0.07,87.5
1701484740,12,2,10,39,639,18.25,0.07,87.5
1701484800,12,2,10,40,640,18.25,0.07,87.5
1701484860,12,2,10,41,641,18.25,0.07,87.5
1701484920,12,2,10,42,642,18.25,0.07,87.5
1701484980,12,2,10,43,643,18.25,0.07,87.5
1701485040,12,2,10,44,644,18.25,0.07,87.5
1701485100,12,2,10,45,645,18.25,0.07,87.5
1701485160,12,2,10,46,646,18.25,0.07,87.5
1701485220,12,2,10,47,647,18.25,0.07,87.5
1701485280,12,2,10,48,648,18.25,0.07,87.5
1701485340,12,2,10,49,649,18.25,0.07,87.5
1701485400,12,2,10,50,650,18.25,0.07,87.5
1701485460,12,2,10,51,651,18.25,0.07,87.5
1701485520,12,2,10,52,652,18.25,0.07,87.5
1701485580,12,2,10,53,653,18.25,0.07,87.5
1701485640,12,2,10,54,654,18.25,0.07,87.5
1701485700,12,2,10,55,655,18.25,0.07,87.5
1701485760,12,2,10,56,656,18.25,0.07,87.5
1701485820,12,2,10,57,657,18.25,0.07,87.5
1701485880,12,2,10,58,658,18.25,0.07,87.5
1701485940,12,2,10,59,659,18.25,0.07,87.5
1701486000,12,2,11,0,660,18.25,0.07,87.5
1701486060,12,2,11,1,661,18.25,0.07,87.5
1701486120,12,2,11,2,662,18.25,0.07,87.5
1701486180,12,2,11,3,663,18.25,0.07,87.5
1701486240,12,2,11,4,664,18.25,0.07,87.5
1701486300,12,2,11,5,665,18.25,0.07,87.5
1701486360,12,2,11,6,666,18.25,0.07,87.5
1701486420,12,2,11,7,667,18.25,0.07,87.5
1701486480,12,2,11,8,668,18.25,0.07,87.5
1701486540,12,2,11,9,669,18.25,0.07,87.5
1701486600,12,2,11,10,670,18.25,0.07,87.5
1701486660,12,2,11,11,671,18.25,0.07,87.5
1701486720,12,2,11,12,672,18.25,0.07,87.5
1701486780,12,2,11,13,673,18.25,0.07,87.5
1701486840,12,2,11,14,674,18.25,0.07,87.5
1701486900,12,2,11,15,675,18.25,0.07,87.5
1701486960,12,2,11,16,676,18.25,0.07,87.5
1701487020,12,2,11,17,677,18.25,0.07,87.5
1701487080,12,2,11,18,678,18.25,0.07,87.5
1701487140,12,2,11,19,679,18.25,0.07,87.5
1701487200,12,2,11,20,680,18.25,0.07,87.5
1701487260,12,2,11,21,681,18.25,0.07,87.5
1701487320,12,2,11,22,682,18.25,0.07,87.5
1701487380,12,2,11,23,683,18.25,0.07,87.5
1701487440,12,2,11,24,684,18.25,0.07,87.5
1701487500,12,2,11,25,685,18.25,0.07,87.5
1701487560,12,2,11,26,686,18.25,0.07,87.5
1701487620,12,2,11,27,687,18.25,0.07,87.5
1701487680,12,2,11,28,688,18.25,0.07,87.5
1701487740,12,2,11,29,689,18.25,0.07,87.5
1701487800,12,2,11,30,690,18.25,0.07,87.5
1701487860,12,2,11,31,691,18.25,0.07,87.5
1701487920,12,2,11,32,692,18.25,0.07,87.5
1701487980,12,2,11,33,693,18.25,0.07,87.5
1701488040,12,2,11,34,694,18.25,0.07,87.5
1701488100,12,2,11,35,695,18.25,0.07,87.5
1701488160,12,2,11,36,696,18.25,0.07,87.5
1701488220,12,2,11,37,697,18.25,0.07,87.5
1701488280,12,2,11,38,698,18.25,0.07,87.5
1701488340,12,2,11,39,699,18.25,0.07,87.5
1701488400,12,2,11,40,700,18.25,0.07,87.5
1701488460,12,2,11,41,701,18.25,0.07,87.5
1701488520,12,2,11,42,702,18.25,0.07,87.5
1701488580,12,2,11,43,703,18.25,0.07,87.5
1701488640,12,2,11,44,704,18.25,0.07,87.5
1701488700,12,2,11,45,705,18.25,0.07,87.5
1701488760,12,2,11,46,706,18.25,0.07,87.5
1701488820,12,2,11,47,707,18.25,0.07,87.5
1701488880,12,2,11,48,708,18.25,0.07,87.5
1701488940,12,2,11,49,709,18.25,0.07,87.5
1701489000,12,2,11,50,710,18.25,0.07,87.5
1701489060,12,2,11,51,711,18.25,0.07,87.5
1701489120,12,2,11,52,712,18.25,0.07,87.5
1701489180,12,2,11,53,713,18.25,0.07,87.5
1701489240,12,2,11,54,714,18.25,0.07,87.5
1701489300,12,2,11,55,715,18.25,0.07,87.5
1701489360,12,2,11,56,716,18.25,0.07,87.5
1701489420,12,2,11,57,717,18.11,0.17,91.72
1701489480,12,2,11,58,718,18.11,0.17,91.72
1701489540,12,2,11,59,719,18.11,0.17,91.72
1701489600,12,2,12,0,720,18.11,0.17,91.72
1701489660,12,2,12,1,721,18.11,0.17,91.72
1701489720,12,2,12,2,722,18.11,0.17,91.72
1701489780,12,2,12,3,723,18.11,0.17,91.72
1701489840,12,2,12,4,724,18.11,0.17,91.72
1701489900,12,2,12,5,725,18.11,0.17,91.72
1701489960,12,2,12,6,726,18.11,0.17,91.72
